AGNO,NOM_REG_RBD_A,COD_ENSE,PROM_NOTAS_ALU,ENSE_COMPLETA,MARCA_EGRESO,cat_periodo,gen_alu,anio_ing_carr_act,nivel_carrera_2
2018,RM,610,6.0,1,1,2022,2,2019,Carreras Profesionales
2018,LGBO,510,5.9,1,1,2022,2,2020,Carreras Técnicas
2018,RM,510,6.0,1,1,2022,1,2021,Carreras Técnicas
2018,RM,510,5.7,1,1,2022,1,2020,Carreras Profesionales
2018,RM,510,5.6,1,1,2022,1,2022,Carreras Técnicas
2018,RM,610,4.9,1,1,2022,2,2019,Carreras Técnicas
2018,RM,510,5.3,1,1,2022,2,2021,Carreras Técnicas
2018,RM,410,5.4,1,1,2022,2,2021,Carreras Profesionales
2018,COQ,410,4.6,1,1,2022,1,2019,Carreras Técnicas
2018,RM,510,5.8,1,1,2022,2,2021,Carreras Técnicas
2018,RM,510,5.8,1,1,2022,2,2019,Carreras Profesionales
2018,RM,410,5.6,1,1,2022,1,2022,Carreras Técnicas
2018,ANTOF,310,5.9,1,1,2022,2,2019,Carreras Profesionales
2018,RM,510,6.1,1,1,2022,1,2020,Carreras Técnicas
2018,RM,510,5.6,1,1,2022,1,2021,Carreras Técnicas
2018,RM,510,6.0,1,1,2022,2,2019,Carreras Profesionales
2018,RM,410,5.7,1,1,2022,1,2020,Carreras Técnicas
2018,RM,310,5.3,1,1,2022,1,2018,Carreras Técnicas
2018,RM,610,5.5,1,1,2022,1,2019,Carreras Profesionales
2018,RM,510,5.7,1,1,2022,2,2021,Carreras Profesionales
2018,ARAUC,310,5.8,1,1,2022,2,2021,Carreras Técnicas
2018,ARAUC,310,6.2,1,1,2022,2,2019,Carreras Profesionales
2018,ARAUC,363,5.0,1,1,2022,2,2022,Carreras Técnicas
2018,ANTOF,510,5.4,1,1,2022,2,2021,Carreras Técnicas
2018,ARAUC,310,5.7,1,1,2022,1,2021,Carreras Técnicas
2018,ARAUC,363,4.7,1,1,2022,1,2020,Carreras Técnicas
2018,RIOS,610,6.4,1,1,2022,2,2019,Carreras Técnicas
2018,RIOS,510,6.1,1,1,2022,1,2021,Carreras Técnicas
2018,ATCMA,363,6.4,1,1,2022,2,2019,Carreras Profesionales
2018,ATCMA,310,5.6,1,1,2022,1,2019,Carreras Técnicas
2018,ATCMA,410,6.4,1,1,2022,2,2022,Carreras Técnicas
2018,ATCMA,510,6.0,1,1,2022,2,2020,Carreras Técnicas
2018,ATCMA,510,5.7,1,1,2022,1,2022,Carreras Técnicas
2018,ATCMA,310,5.1,1,1,2022,1,2020,Carreras Técnicas
2018,ATCMA,410,5.3,1,1,2022,2,2019,Carreras Técnicas
2018,ATCMA,310,5.2,1,1,2022,2,2019,Carreras Técnicas
2018,ANTOF,610,6.2,1,1,2022,2,2020,Carreras Técnicas
2018,ATCMA,510,6.1,1,1,2022,2,2019,Carreras Técnicas
2018,ATCMA,410,6.0,1,1,2022,1,2021,Carreras Técnicas
2018,AYSEN,310,6.0,1,1,2022,1,2020,Carreras Técnicas
2018,AYSEN,510,6.0,1,1,2022,2,2020,Carreras Técnicas
2018,AYSEN,610,6.2,1,1,2022,2,2020,Carreras Técnicas
2018,AYSEN,610,6.7,1,1,2022,2,2020,Carreras Técnicas
2018,AYSEN,610,5.6,1,1,2022,2,2019,Carreras Técnicas
2018,AYSEN,363,6.5,1,1,2022,2,2020,Carreras Técnicas
2018,AYSEN,710,6.0,1,1,2022,2,2020,Carreras Técnicas
2018,AYSEN,410,5.9,1,1,2022,1,2019,Carreras Técnicas
2018,AYSEN,410,6.3,1,1,2022,2,2019,Carreras Técnicas
2018,LAGOS,310,5.0,1,1,2022,2,2019,Carreras Técnicas
2018,AYSEN,310,5.0,1,1,2022,2,2019,Carreras Técnicas
2018,NUBLE,363,5.4,1,1,2022,1,2021,Carreras Técnicas
2018,NUBLE,610,6.9,1,1,2022,2,2019,Carreras Profesionales
2018,NUBLE,363,6.8,1,1,2022,2,2019,Carreras Técnicas
2018,NUBLE,363,6.0,1,1,2022,1,2019,Carreras Técnicas
2018,NUBLE,510,6.6,1,1,2022,1,2019,Carreras Técnicas
2018,NUBLE,510,6.7,1,1,2022,1,2020,Carreras Técnicas
2018,NUBLE,310,6.2,1,1,2022,2,2019,Carreras Profesionales
2018,NUBLE,610,6.6,1,1,2022,2,2020,Carreras Técnicas
2018,RM,310,6.0,1,1,2022,2,2022,Carreras Técnicas
2018,RM,310,6.7,1,1,2022,2,2019,Postítulo
2018,COQ,310,6.0,1,1,2022,1,2020,Carreras Técnicas
2018,TPCA,363,5.7,1,1,2022,2,2020,Carreras Técnicas
2018,RM,310,4.8,1,1,2022,2,2022,Postítulo
2018,RM,310,5.6,1,1,2022,2,2022,Carreras Técnicas
2018,RM,363,5.1,1,1,2022,2,2019,Carreras Profesionales
2018,ARAUC,310,6.6,1,1,2022,1,2019,Carreras Profesionales
2018,RM,310,6.4,1,1,2022,1,2019,Postítulo
2018,RM,410,6.3,1,1,2022,1,2022,Carreras Técnicas
2018,ARAUC,310,6.4,1,1,2022,2,2022,Carreras Técnicas
2018,RM,363,5.6,1,1,2022,1,2022,Postítulo
2018,RM,410,6.8,1,1,2022,2,2022,Carreras Técnicas
2018,RIOS,310,5.7,1,1,2022,1,2021,Carreras Técnicas
2018,AYSEN,310,5.8,1,1,2022,2,2019,Carreras Técnicas
2018,RM,610,6.5,1,1,2022,2,2019,Carreras Profesionales
2018,RM,610,6.2,1,1,2022,2,2021,Carreras Técnicas
2018,LAGOS,310,6.2,1,1,2022,2,2019,Carreras Técnicas
2018,RM,363,4.4,1,1,2022,1,2019,Carreras Técnicas
2018,RM,363,5.3,1,1,2022,2,2021,Carreras Técnicas
2018,RM,510,6.4,1,1,2022,1,2021,Carreras Técnicas
2018,RM,310,6.6,1,1,2022,2,2022,Carreras Profesionales
2018,RM,310,5.4,1,1,2022,2,2018,Carreras Profesionales
2018,RM,410,6.6,1,1,2022,2,2022,Carreras Técnicas
2018,RM,310,6.9,1,1,2022,2,2020,Carreras Técnicas
2018,RM,410,6.5,1,1,2022,1,2020,Carreras Técnicas
2018,VALPO,510,5.5,1,1,2022,1,2022,Carreras Técnicas
2018,VALPO,510,6.3,1,1,2022,2,2019,Carreras Técnicas
2018,RM,363,6.8,1,1,2022,2,2020,Carreras Técnicas
2018,RM,510,4.8,1,1,2022,1,2021,Carreras Técnicas
2018,RM,310,5.2,1,1,2022,1,2021,Carreras Técnicas
2018,RM,510,6.9,1,1,2022,1,2019,Carreras Profesionales
2018,COQ,310,5.7,1,1,2022,2,2021,Carreras Profesionales
2018,COQ,510,5.8,1,1,2022,1,2021,Carreras Técnicas
2018,ANTOF,510,6.3,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,610,5.9,1,1,2022,2,2020,Carreras Técnicas
2018,COQ,410,5.7,1,1,2022,1,2020,Carreras Técnicas
2018,ANTOF,510,6.2,1,1,2022,2,2022,Carreras Técnicas
2018,COQ,510,6.2,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,610,5.7,1,1,2022,2,2019,Carreras Profesionales
2018,COQ,610,5.5,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,410,5.1,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,310,6.5,1,1,2022,1,2019,Carreras Profesionales
2018,ANTOF,510,5.0,1,1,2022,2,2020,Carreras Técnicas
2018,COQ,710,5.6,1,1,2022,2,2020,Carreras Técnicas
2018,COQ,510,6.8,1,1,2022,1,2019,Carreras Técnicas
2018,COQ,510,6.8,1,1,2022,1,2021,Carreras Profesionales
2018,COQ,710,6.3,1,1,2022,2,2020,Carreras Técnicas
2018,COQ,363,5.9,1,1,2022,1,2019,Carreras Técnicas
2018,COQ,310,6.4,1,1,2022,1,2019,Carreras Técnicas
2018,TPCA,310,6.5,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,710,6.0,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,510,5.9,1,1,2022,1,2020,Carreras Técnicas
2018,COQ,310,6.2,1,1,2022,2,2021,Carreras Técnicas
2018,COQ,610,6.2,1,1,2022,2,2020,Carreras Técnicas
2018,COQ,510,6.0,1,1,2022,1,2019,Carreras Técnicas
2018,COQ,510,5.4,1,1,2022,2,2020,Carreras Técnicas
2018,COQ,610,5.4,1,1,2022,2,2021,Carreras Técnicas
2018,ANTOF,510,6.2,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,510,6.1,1,1,2022,1,2020,Carreras Técnicas
2018,COQ,710,5.7,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,610,5.9,1,1,2022,2,2019,Carreras Profesionales
2018,COQ,610,5.8,1,1,2022,2,2019,Carreras Profesionales
2018,COQ,410,5.8,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,510,6.2,1,1,2022,1,2020,Carreras Técnicas
2018,COQ,310,6.9,1,1,2022,1,2019,Carreras Profesionales
2018,COQ,410,6.1,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,610,6.0,1,1,2022,2,2020,Carreras Técnicas
2018,COQ,410,5.7,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,610,5.7,1,1,2022,1,2019,Carreras Técnicas
2018,COQ,610,6.2,1,1,2022,2,2019,Carreras Técnicas
2018,ATCMA,410,6.3,1,1,2022,2,2020,Carreras Técnicas
2018,COQ,510,6.0,1,1,2022,1,2020,Carreras Técnicas
2018,COQ,510,6.2,1,1,2022,2,2020,Carreras Técnicas
2018,COQ,510,5.2,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,310,6.1,1,1,2022,2,2019,Carreras Técnicas
2018,COQ,510,6.4,1,1,2022,1,2020,Carreras Técnicas
2018,TPCA,410,5.8,1,1,2022,2,2019,Carreras Profesionales
2018,COQ,510,6.3,1,1,2022,2,2021,Carreras Técnicas
2018,RIOS,510,5.6,1,1,2022,1,2020,Carreras Técnicas
2018,LGBO,410,5.6,1,1,2022,2,2019,Carreras Profesionales
2018,LGBO,510,6.3,1,1,2022,1,2019,Carreras Técnicas
2018,LGBO,510,5.1,1,1,2022,2,2019,Carreras Técnicas
2018,LGBO,410,5.8,1,1,2022,1,2020,Carreras Técnicas
2018,LGBO,610,6.2,1,1,2022,2,2019,Carreras Profesionales
2018,LGBO,410,6.0,1,1,2022,1,2021,Carreras Profesionales
2018,LGBO,310,5.3,1,1,2022,1,2022,Carreras Técnicas
2018,LGBO,410,5.1,1,1,2022,1,2019,Carreras Técnicas
2018,LGBO,610,6.6,1,1,2022,2,2020,Carreras Técnicas
2018,LGBO,410,5.7,1,1,2022,2,2019,Carreras Profesionales
2018,LGBO,410,6.6,1,1,2022,1,2019,Carreras Técnicas
2018,LGBO,310,6.9,1,1,2022,2,2020,Carreras Técnicas
2018,RM,410,6.1,1,1,2022,1,2021,Carreras Técnicas
2018,RM,410,5.8,1,1,2022,1,2021,Carreras Técnicas
2018,RM,410,6.5,1,1,2022,1,2021,Carreras Técnicas
2018,RM,610,6.7,1,1,2022,2,2020,Carreras Técnicas
2018,RM,410,5.8,1,1,2022,1,2021,Carreras Profesionales
2018,RM,710,6.1,1,1,2022,2,2019,Carreras Técnicas
2018,RM,710,5.2,1,1,2022,1,2020,Carreras Técnicas
2018,RM,410,6.7,1,1,2022,2,2020,Carreras Técnicas
2018,ATCMA,610,5.7,1,1,2022,2,2019,Carreras Técnicas
2018,ATCMA,310,6.2,1,1,2022,2,2020,Carreras Técnicas
2018,VALPO,410,5.8,1,1,2022,1,2020,Carreras Técnicas
2018,VALPO,410,6.1,1,1,2022,2,2021,Carreras Profesionales
2018,RIOS,410,5.9,1,1,2022,2,2020,Carreras Técnicas
2018,LAGOS,710,6.2,1,1,2022,2,2019,Carreras Profesionales
2018,ARAUC,310,6.3,1,1,2022,2,2019,Carreras Profesionales
2018,RM,510,5.5,1,1,2022,2,2019,Carreras Profesionales
2018,ARAUC,510,5.8,1,1,2022,1,2020,Carreras Técnicas
2018,ARAUC,310,6.4,1,1,2022,2,2019,Carreras Técnicas
2018,ARAUC,410,5.4,1,1,2022,1,2020,Carreras Técnicas
2018,ARAUC,310,5.8,1,1,2022,1,2019,Carreras Profesionales
2018,ARAUC,610,5.9,1,1,2022,1,2022,Carreras Técnicas
2018,VALPO,710,4.8,1,1,2022,1,2020,Carreras Técnicas
2018,BBIO,410,5.9,1,1,2022,1,2020,Carreras Técnicas
2018,BBIO,510,6.5,1,1,2022,2,2019,Carreras Profesionales
2018,BBIO,510,5.2,1,1,2022,1,2019,Carreras Técnicas
2018,BBIO,310,4.8,1,1,2022,1,2020,Carreras Técnicas
2018,BBIO,510,4.7,1,1,2022,2,2019,Carreras Técnicas
2018,BBIO,610,5.9,1,1,2022,2,2020,Carreras Técnicas
2018,BBIO,410,6.7,1,1,2022,2,2019,Carreras Profesionales
2018,BBIO,410,5.9,1,1,2022,1,2021,Carreras Técnicas
2018,LGBO,410,5.8,1,1,2022,1,2022,Carreras Técnicas
2018,BBIO,510,5.7,1,1,2022,1,2020,Carreras Técnicas
2018,BBIO,410,6.1,1,1,2022,1,2020,Carreras Técnicas
2018,ARAUC,510,4.8,1,1,2022,1,2020,Carreras Técnicas
2018,RM,610,6.5,1,1,2022,1,2019,Carreras Profesionales
2018,LGBO,410,6.5,1,1,2022,2,2019,Carreras Técnicas
2018,RM,510,5.6,1,1,2022,2,2019,Carreras Profesionales
2018,ARAUC,310,5.9,1,1,2022,2,2021,Carreras Técnicas
2018,MAULE,610,5.8,1,1,2022,2,2019,Carreras Profesionales
2018,BBIO,363,6.6,1,1,2022,2,2019,Carreras Profesionales
2018,RIOS,310,5.5,1,1,2022,1,2020,Carreras Técnicas
2018,RIOS,510,6.2,1,1,2022,2,2020,Carreras Técnicas
2018,RIOS,610,5.5,1,1,2022,2,2019,Carreras Profesionales
2018,RIOS,710,6.3,1,1,2022,2,2020,Carreras Técnicas
2018,RIOS,710,6.4,1,1,2022,1,2021,Carreras Profesionales
2018,LAGOS,410,6.7,1,1,2022,2,2019,Carreras Técnicas
2018,RIOS,363,6.3,1,1,2022,1,2019,Carreras Técnicas
2018,MAG,363,5.3,1,1,2022,2,2020,Carreras Técnicas
2018,MAG,363,6.3,1,1,2022,2,2020,Carreras Técnicas
2018,MAG,310,5.8,1,1,2022,1,2020,Carreras Técnicas
2018,MAG,510,5.8,1,1,2022,1,2019,Carreras Técnicas
2018,MAG,310,5.4,1,1,2022,1,2019,Carreras Técnicas
2018,MAG,310,6.7,1,1,2022,1,2019,Carreras Profesionales
2018,MAG,310,6.0,1,1,2022,1,2020,Carreras Técnicas
2018,ATCMA,510,5.1,1,1,2022,2,2019,Carreras Técnicas
2018,ATCMA,310,6.5,1,1,2022,1,2020,Carreras Técnicas
2018,ATCMA,510,4.8,1,1,2022,2,2019,Carreras Técnicas
2018,BBIO,510,6.1,1,1,2022,2,2019,Carreras Técnicas
2018,BBIO,410,5.7,1,1,2022,2,2020,Carreras Técnicas
2018,RIOS,310,5.9,1,1,2022,1,2019,Carreras Técnicas
2018,BBIO,410,5.9,1,1,2022,1,2019,Carreras Profesionales
2018,BBIO,710,5.3,1,1,2022,1,2019,Carreras Profesionales
2018,BBIO,410,5.7,1,1,2022,2,2021,Carreras Profesionales
2018,BBIO,310,6.1,1,1,2022,1,2019,Carreras Profesionales
2018,NUBLE,510,5.9,1,1,2022,2,2020,Carreras Técnicas
2018,NUBLE,310,5.1,1,1,2022,1,2019,Carreras Técnicas
2018,NUBLE,410,5.9,1,1,2022,2,2020,Carreras Técnicas
2018,NUBLE,510,5.6,1,1,2022,1,2021,Carreras Técnicas
2018,NUBLE,610,6.5,1,1,2022,2,2020,Carreras Técnicas
2018,NUBLE,310,5.1,1,1,2022,2,2019,Carreras Profesionales
2018,NUBLE,410,6.6,1,1,2022,2,2019,Carreras Técnicas
2018,BBIO,410,5.3,1,1,2022,2,2019,Carreras Técnicas
2018,BBIO,510,5.5,1,1,2022,1,2019,Carreras Profesionales
2018,BBIO,410,6.4,1,1,2022,2,2021,Carreras Técnicas
2018,BBIO,410,5.5,1,1,2022,2,2019,Carreras Técnicas
2018,BBIO,310,6.7,1,1,2022,2,2021,Carreras Técnicas
2018,BBIO,510,6.6,1,1,2022,1,2019,Carreras Técnicas
2018,BBIO,710,6.2,1,1,2022,1,2020,Carreras Técnicas
2018,BBIO,410,5.2,1,1,2022,2,2019,Carreras Técnicas
2018,BBIO,510,5.4,1,1,2022,1,2019,Carreras Técnicas
2018,BBIO,410,5.1,1,1,2022,1,2019,Carreras Técnicas
2018,BBIO,310,6.5,1,1,2022,1,2022,Carreras Técnicas
2018,BBIO,310,6.9,1,1,2022,1,2020,Carreras Técnicas
2018,LAGOS,610,5.3,1,1,2022,2,2019,Carreras Técnicas
2018,LAGOS,810,5.3,1,1,2022,1,2019,Carreras Técnicas
2018,LAGOS,310,5.7,1,1,2022,1,2021,Carreras Profesionales
2018,LAGOS,710,6.1,1,1,2022,2,2021,Carreras Profesionales
2018,LAGOS,710,6.1,1,1,2022,2,2019,Carreras Técnicas
2018,MAG,310,6.7,1,1,2022,2,2019,Carreras Profesionales
2018,MAG,410,6.5,1,1,2022,2,2021,Carreras Profesionales
2018,MAG,510,5.6,1,1,2022,1,2019,Carreras Técnicas
2018,BBIO,310,6.8,1,1,2022,1,2020,Postítulo
2018,RM,410,5.5,1,1,2022,1,2021,Carreras Profesionales
2018,LAGOS,310,6.8,1,1,2022,1,2019,Carreras Profesionales
2018,LAGOS,410,6.0,1,1,2022,2,2021,Carreras Técnicas
2018,LAGOS,610,6.3,1,1,2022,2,2019,Carreras Técnicas
2018,LAGOS,363,6.4,1,1,2022,2,2019,Carreras Técnicas
2018,LAGOS,810,6.1,1,1,2022,1,2020,Carreras Técnicas
2018,LAGOS,410,5.2,1,1,2022,1,2020,Carreras Técnicas
2018,LAGOS,810,6.1,1,1,2022,2,2021,Carreras Técnicas
2018,LAGOS,510,6.0,1,1,2022,1,2020,Carreras Técnicas
2018,LAGOS,310,5.1,1,1,2022,1,2019,Carreras Técnicas
2018,LAGOS,610,5.3,1,1,2022,2,2020,Carreras Técnicas
2018,LAGOS,410,5.9,1,1,2022,1,2019,Carreras Técnicas
2018,LAGOS,810,6.4,1,1,2022,2,2020,Carreras Técnicas
2018,LAGOS,363,6.1,1,1,2022,1,2021,Carreras Técnicas
2018,RM,610,5.9,1,1,2022,2,2021,Carreras Técnicas
2018,NUBLE,410,5.3,1,1,2022,2,2020,Carreras Técnicas
2018,NUBLE,410,5.9,1,1,2022,2,2021,Carreras Técnicas
2018,NUBLE,610,5.4,1,1,2022,2,2019,Carreras Técnicas
2018,NUBLE,310,6.8,1,1,2022,2,2019,Carreras Profesionales
2018,NUBLE,710,6.5,1,1,2022,2,2020,Carreras Técnicas
2018,NUBLE,310,5.2,1,1,2022,1,2019,Carreras Técnicas
2018,NUBLE,310,5.1,1,1,2022,2,2021,Carreras Técnicas
2018,NUBLE,363,5.1,1,1,2022,2,2021,Carreras Técnicas
2018,NUBLE,610,6.3,1,1,2022,2,2020,Carreras Técnicas
2018,NUBLE,310,6.1,1,1,2022,2,2021,Carreras Técnicas
2018,NUBLE,410,6.3,1,1,2022,2,2020,Carreras Técnicas
2018,NUBLE,310,4.9,1,1,2022,2,2020,Carreras Técnicas
2018,NUBLE,510,6.7,1,1,2022,1,2019,Carreras Técnicas
2018,NUBLE,310,6.1,1,1,2022,1,2019,Carreras Profesionales
2018,NUBLE,410,6.0,1,1,2022,2,2019,Carreras Profesionales
2018,BBIO,410,6.4,1,1,2022,2,2022,Carreras Técnicas
2018,NUBLE,410,6.1,1,1,2022,2,2020,Carreras Técnicas
2018,NUBLE,410,5.4,1,1,2022,1,2020,Carreras Técnicas
2018,NUBLE,510,6.1,1,1,2022,2,2019,Carreras Técnicas
2018,NUBLE,710,5.7,1,1,2022,2,2019,Carreras Técnicas
2018,NUBLE,710,6.4,1,1,2022,2,2020,Carreras Técnicas
2018,LGBO,310,6.3,1,1,2022,2,2019,Carreras Profesionales
2018,NUBLE,410,5.6,1,1,2022,1,2019,Carreras Técnicas
2018,RM,510,5.5,1,1,2022,1,2020,Carreras Profesionales
2018,RM,410,5.7,1,1,2022,2,2021,Carreras Técnicas
2018,RM,410,4.8,1,1,2022,2,2022,Carreras Técnicas
2018,RM,510,6.8,1,1,2022,2,2019,Carreras Técnicas
2018,LGBO,310,5.0,1,1,2022,1,2020,Carreras Técnicas
2018,RM,410,4.9,1,1,2022,2,2019,Carreras Técnicas
2018,ARAUC,610,6.5,1,1,2022,1,2022,Carreras Técnicas
2018,RM,510,5.3,1,1,2022,1,2021,Carreras Técnicas
2018,VALPO,610,5.9,1,1,2022,2,2019,Carreras Técnicas
2018,RM,410,5.0,1,1,2022,1,2022,Carreras Técnicas
2018,RM,610,6.1,1,1,2022,1,2019,Carreras Técnicas
2018,RM,310,5.0,1,1,2022,2,2021,Carreras Técnicas
2018,RM,410,5.3,1,1,2022,2,2021,Carreras Técnicas
2018,RM,510,5.9,1,1,2022,2,2019,Carreras Técnicas
2018,RM,510,6.6,1,1,2022,2,2019,Carreras Técnicas
2018,RM,310,6.0,1,1,2022,2,2019,Postítulo
2018,RM,410,5.4,1,1,2022,1,2022,Carreras Técnicas
2018,RM,310,6.4,1,1,2022,2,2020,Postítulo
2018,RM,610,4.6,1,1,2022,2,2020,Carreras Técnicas
2018,RM,610,5.1,1,1,2022,1,2020,Carreras Técnicas
2018,RM,410,5.0,1,1,2022,2,2021,Carreras Técnicas
2018,RIOS,310,6.2,1,1,2022,2,2020,Carreras Técnicas
2018,RIOS,410,6.3,1,1,2022,2,2021,Carreras Técnicas
2018,RIOS,610,5.8,1,1,2022,1,2021,Carreras Técnicas
2018,RIOS,410,6.4,1,1,2022,2,2020,Carreras Técnicas
2018,RIOS,310,6.2,1,1,2022,2,2019,Carreras Técnicas
2018,RIOS,310,6.0,1,1,2022,2,2021,Carreras Técnicas
2018,RIOS,410,5.7,1,1,2022,2,2020,Carreras Técnicas
2018,RIOS,310,5.7,1,1,2022,2,2019,Carreras Técnicas
2018,RIOS,310,5.9,1,1,2022,2,2019,Carreras Técnicas
2018,RIOS,363,5.5,1,1,2022,2,2020,Carreras Técnicas
2018,RIOS,410,6.2,1,1,2022,2,2020,Carreras Técnicas
2018,RIOS,510,6.1,1,1,2022,1,2019,Carreras Técnicas
2018,RIOS,610,6.0,1,1,2022,2,2022,Carreras Técnicas
2018,LGBO,710,5.4,1,1,2022,1,2019,Carreras Técnicas
2018,COQ,510,5.0,1,1,2022,1,2019,Carreras Técnicas
2018,LAGOS,410,6.5,1,1,2022,2,2020,Carreras Técnicas
2018,LAGOS,410,5.9,1,1,2022,2,2019,Carreras Técnicas
2018,ANTOF,610,6.3,1,1,2022,2,2020,Carreras Técnicas
2018,LGBO,310,6.2,1,1,2022,1,2019,Carreras Profesionales
2018,BBIO,310,5.2,1,1,2022,1,2021,Carreras Profesionales
2018,AYP,510,5.1,1,1,2022,1,2021,Carreras Técnicas
2018,LGBO,510,5.3,1,1,2022,1,2022,Carreras Técnicas
2018,ANTOF,310,4.7,1,1,2022,2,2019,Carreras Técnicas
2018,TPCA,310,6.7,1,1,2022,2,2019,Carreras Profesionales
2018,ARAUC,410,5.7,1,1,2022,2,2020,Carreras Técnicas
2018,ARAUC,410,6.3,1,1,2022,1,2020,Carreras Técnicas
2018,ARAUC,310,6.3,1,1,2022,2,2020,Carreras Profesionales
2018,ARAUC,363,5.9,1,1,2022,2,2020,Carreras Técnicas
2018,ARAUC,363,6.0,1,1,2022,1,2019,Carreras Técnicas
2018,ARAUC,410,5.6,1,1,2022,2,2020,Carreras Técnicas
2018,ARAUC,410,6.0,1,1,2022,2,2019,Carreras Técnicas
2018,ARAUC,363,5.6,1,1,2022,1,2019,Carreras Técnicas
2018,ARAUC,310,6.0,1,1,2022,1,2021,Carreras Técnicas
2018,ARAUC,710,5.8,1,1,2022,2,2019,Carreras Técnicas
2018,ARAUC,510,6.4,1,1,2022,1,2019,Carreras Técnicas
2018,ARAUC,510,5.1,1,1,2022,2,2019,Carreras Técnicas
2018,ARAUC,710,5.0,1,1,2022,2,2020,Carreras Técnicas
2018,ARAUC,610,6.5,1,1,2022,1,2019,Carreras Técnicas
2018,RM,310,4.6,1,1,2022,2,2019,Carreras Técnicas
2018,ANTOF,363,5.7,1,1,2022,1,2020,Carreras Técnicas
2018,RM,510,6.4,1,1,2022,1,2022,Carreras Técnicas
2018,RM,410,6.5,1,1,2022,2,2020,Carreras Técnicas
2018,ARAUC,410,6.6,1,1,2022,2,2022,Postítulo
2018,RM,610,5.6,1,1,2022,2,2022,Carreras Técnicas
2018,RM,410,5.0,1,1,2022,1,2021,Carreras Profesionales
2018,NUBLE,310,6.7,1,1,2022,1,2019,Postítulo
2018,RM,510,5.6,1,1,2022,2,2019,Carreras Técnicas
2018,RM,610,5.5,1,1,2022,2,2021,Carreras Técnicas
2018,RM,510,5.9,1,1,2022,1,2021,Carreras Técnicas
2018,ATCMA,410,5.9,1,1,2022,1,2020,Carreras Técnicas
2018,MAULE,610,6.8,1,1,2022,2,2020,Carreras Técnicas
2018,NUBLE,310,6.2,1,1,2022,2,2019,Carreras Técnicas
2018,MAULE,710,5.6,1,1,2022,2,2019,Carreras Técnicas
2018,RM,310,4.7,1,1,2022,1,2020,Carreras Técnicas
2018,ANTOF,510,6.8,1,1,2022,1,2019,Carreras Técnicas
2018,ANTOF,310,6.6,1,1,2022,2,2019,Carreras Técnicas
2018,RIOS,410,6.6,1,1,2022,2,2020,Carreras Técnicas
2018,RIOS,510,5.3,1,1,2022,2,2020,Carreras Técnicas
2018,TPCA,310,5.5,1,1,2022,2,2019,Carreras Técnicas
2018,BBIO,410,5.0,1,1,2022,1,2020,Carreras Técnicas
2018,ARAUC,310,5.2,1,1,2022,2,2019,Carreras Profesionales
2018,BBIO,510,6.4,1,1,2022,1,2019,Carreras Técnicas
2018,MAG,610,6.5,1,1,2022,1,2020,Carreras Técnicas
2018,AYP,310,6.0,1,1,2022,2,2019,Carreras Técnicas
2018,TPCA,310,6.0,1,1,2022,1,2021,Carreras Técnicas
2018,ARAUC,310,5.9,1,1,2022,2,2022,Carreras Técnicas
2018,RM,510,5.0,1,1,2022,2,2021,Carreras Profesionales
2018,TPCA,363,6.1,1,1,2022,1,2019,Carreras Profesionales
2018,RM,510,5.2,1,1,2022,1,2022,Carreras Técnicas
2018,ARAUC,310,6.0,1,1,2022,2,2020,Carreras Técnicas
2018,RM,610,6.3,1,1,2022,1,2019,Carreras Profesionales
2018,TPCA,310,6.4,1,1,2022,2,2019,Carreras Profesionales
2018,TPCA,410,5.6,1,1,2022,2,2019,Carreras Técnicas
2018,TPCA,510,5.6,1,1,2022,1,2020,Carreras Técnicas
2018,ATCMA,410,5.2,1,1,2022,2,2019,Carreras Técnicas
2018,TPCA,310,5.1,1,1,2022,1,2020,Carreras Técnicas
2018,ATCMA,363,5.2,1,1,2022,2,2020,Carreras Técnicas
2018,VALPO,510,6.1,1,1,2022,1,2020,Carreras Técnicas
2018,MAG,310,6.9,1,1,2022,2,2019,Carreras Profesionales
2018,MAG,310,6.6,1,1,2022,2,2019,Carreras Profesionales
2018,ATCMA,610,6.2,1,1,2022,2,2020,Carreras Técnicas
2018,BBIO,610,6.6,1,1,2022,2,2019,Carreras Técnicas
2018,VALPO,310,6.6,1,1,2022,2,2019,Carreras Profesionales
2018,RIOS,610,6.2,1,1,2022,2,2020,Carreras Técnicas
2018,TPCA,610,5.7,1,1,2022,2,2020,Carreras Técnicas
2018,ANTOF,510,5.1,1,1,2022,1,2019,Carreras Técnicas
2018,AYP,310,5.9,1,1,2022,1,2021,Carreras Técnicas
2018,ARAUC,310,5.5,1,1,2022,2,2021,Carreras Técnicas
